,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2926,Perfumes Mujer,Alyssa Ashley,Ambre Gris,Eau de parfum,"25,00€",39.239999999999995,"15,19€",5,1
2927,Perfumes Mujer,Abercrombie & Fitch,First Instinct Blue,Eau de parfum,"49,00€",49.08163265306123,"24,95€",5,1
2928,Perfumes Mujer,Adolfo Domínguez,Nude Musk,Eau de parfum,"43,04€",37.38382899628253,"26,95€",5,1
2929,Perfumes Mujer,Angel Schlesser,Set Les Eaux D'Un Instant Instinctive Marine 100ml + Gel 100ml,Eau de toilette,"50,00€",40.1,"29,95€",5,1
2930,Perfumes Mujer,4711,Acqua Colonia Intense Wakening Woods of Scandinavia,Eau de cologne,"44,39€",59.5629646316738,"17,95€",5,1
2931,Perfumes Mujer,Laura Biagiotti,Lovely Laura,Eau de toilette,"48,00€",45.229166666666664,"26,29€",5,1
2932,Perfumes Mujer,Cartier,Baiser Volé Parfum,,"152,00€",34.243421052631575,"99,95€",5,1
2933,Perfumes Mujer,Jimmy Choo,Jimmy Choo Blossom,Eau de parfum,"59,00€",23.762711864406782,"44,98€",5,1
2934,Perfumes Mujer,Loewe,Agua de Loewe Miami,Eau de toilette,"72,00€",18.124999999999986,"58,95€",5,1
2935,Perfumes Mujer,L'Occitane,Verveine Agrumes,Eau de toilette,"52,00€",22.826923076923066,"40,13€",5,1
2936,Perfumes Mujer,Guerlain,Aqua Allegoria Nettare Di Sole Edt 75ml,,"117,85€",49.1302503182011,"59,95€",5,1
2937,Perfumes Mujer,Rochas,Set Eau de Rochas 100ml + 10ml + Body Lotion 100ml,Eau de toilette,"82,00€",40.30487804878048,"48,95€",5,1
2938,Perfumes Mujer,Nina Ricci,Nina - Refill,Eau de toilette,"168,25€",55.45319465081723,"74,95€",5,1
2939,Perfumes Mujer,Nina Ricci,Set Nina 50ml + Roll on 10ml + Body Lotion 75ml,Eau de toilette,"78,00€",35.96153846153845,"49,95€",5,1
2940,Perfumes Mujer,Salvatore Ferragamo,Foreste Di Seta,Eau de parfum,"110,00€",37.31818181818182,"68,95€",5,1
2941,Perfumes Mujer,Lanvin,Rumeur,Eau de parfum,"85,00€",70.61176470588235,"24,98€",5,1
2942,Perfumes Mujer,Montale,Sunset Flowers,Eau de parfum,"125,00€",40.04,"74,95€",5,1
2943,Perfumes Mujer,Agua de Sevilla,Agua de Sevilla,Eau de toilette,"37,00€",47.810810810810814,"19,31€",5,1
2944,Perfumes Mujer,4711,Acqua Colonia Pink Pepper & Grapefruit,Eau de cologne,"42,00€",63.166666666666664,"15,47€",5,1
2945,Perfumes Mujer,Chanel,Chanel Nº 19,Eau de parfum,"140,00€",5.035714285714306,"132,95€",5,1
2946,Perfumes Mujer,Montale,Aoud Night,Eau de parfum,"112,00€",19.6875,"89,95€",5,1
2947,Perfumes Mujer,Lalique,Rose Royale,Eau de parfum,"170,00€",42.38235294117647,"97,95€",5,1
2948,Perfumes Mujer,Loewe,Agua Miami,Eau de toilette,"145,06€",51.757893285537016,"69,98€",5,1
2949,Perfumes Mujer,Nina Ricci,Nina Soleil,Eau de toilette,"97,05€",59.86604842864502,"38,95€",5,1
2950,Perfumes Mujer,Guerlain,Aqua Allegoria Granada Salvia,Eau de toilette,"145,47€",55.35161889049288,"64,95€",5,1
2951,Perfumes Mujer,Montale,Chocolate Greedy,Eau de parfum,"156,00€",48.74999999999999,"79,95€",5,1
2952,Perfumes Mujer,Thierry Mugler,Secret,Eau de toilette,"50,00€",36.1,"31,95€",5,1
2953,Perfumes Mujer,Clarins,Eau des Jardins Harmonie Fraicheur Délice,,"43,00€",9.41860465116278,"38,95€",5,1
